timestamp,product,price,rsi,ema9,ema21,atr,atrPct,bbLower,bbUpper,trend,ofi,arbSpread,socialScore,btcPrice,btcRsi,action,confidence,outcome_5m,outcome_15m,outcome_1h
1789990567494,ETH,2724.85000000,65.50,2717.74000000,2703.62000000,16.71000000,0.6100,2646.05000000,2753.55000000,UPTREND,0.0000,-0.0328,0.5680,84734.87,74.59,HOLD,0.5000,0.0279,0.0283,0.1787
1789990567518,XRP,1.49080000,74.80,1.49000000,1.47000000,0.01000000,0.7700,1.43000000,1.51000000,UPTREND,0.0000,-0.0230,0.6260,84734.87,74.59,HOLD,0.5000,0.1543,-0.2616,0.0738
1789990567542,ZEC,1536.34000000,58.00,1529.94000000,1521.60000000,16.54000000,1.0800,1481.32000000,1548.71000000,UPTREND,0.0000,-0.0174,0.5160,84734.87,74.59,HOLD,0.5000,0.0709,1.5784,0.7817
1789990567560,SOL,116.38000000,71.50,115.99000000,114.97000000,0.85000000,0.7300,111.34000000,118.31000000,UPTREND,0.0000,-0.0241,0.6660,84734.87,74.59,HOLD,0.5000,0.2148,0.5327,0.4124
1789990567581,NEAR,4.17270000,41.00,4.22000000,4.25000000,0.08000000,1.8400,4.16000000,4.37000000,DOWNTREND,0.0000,-0.0176,0.8280,84734.87,74.59,HOLD,0.5000,-0.1702,0.1510,0.5704
1789990567607,SUI,1.02520000,71.10,1.01000000,0.99000000,0.02000000,1.6400,0.94000000,1.04000000,UPTREND,0.0000,-0.0028,0.5000,84734.87,74.59,HOLD,0.5000,0.6535,-0.4389,0.3707
1789990567742,AVAX,11.52200000,63.70,11.42000000,11.33000000,0.12000000,1.0000,10.86000000,11.61000000,UPTREND,0.0000,-0.0150,0.5000,84734.87,74.59,SELL,0.8000,-0.2951,-1.1977,-1.0588
1789990567875,VVV,33.68250000,56.00,33.75000000,33.58000000,0.62000000,1.8400,33.22000000,34.47000000,UPTREND,0.0000,-0.0324,0.5000,84734.87,74.59,HOLD,0.5000,-0.2627,-0.0350,-2.1124
1789990567894,HYPE,95.75000000,64.90,95.49000000,95.08000000,0.57000000,0.5900,93.83000000,96.31000000,UPTREND,0.0000,-0.0052,0.8800,84734.87,74.59,HOLD,0.5000,-0.1462,-0.0836,-0.1671
1789990567917,LINK,13.08400000,70.30,13.02000000,12.90000000,0.10000000,0.7700,12.43000000,13.28000000,UPTREND,0.0000,-0.0134,0.5000,84734.87,74.59,HOLD,0.5000,0.2369,0.1223,-0.0229
1789990567938,TAO,284.77000000,66.90,283.11000000,278.85000000,3.70000000,1.3000,267.23000000,289.41000000,UPTREND,0.0000,-0.0547,0.5000,84734.87,74.59,HOLD,0.5000,0.2177,-0.3336,0.8709
1789990567963,DOGE,0.09345000,70.90,0.09000000,0.09000000,0.00000000,1.0900,0.09000000,0.09000000,UPTREND,0.0000,-0.0230,0.5000,84734.87,74.59,HOLD,0.5000,0.1391,-0.2247,0.2568
1789990568078,HBAR,0.09032000,71.30,0.09000000,0.09000000,0.00000000,0.8500,0.09000000,0.09000000,UPTREND,0.0000,-0.0206,0.5000,84734.87,74.59,HOLD,0.5000,0.5314,0.5868,2.2254
1789990568104,UNI,8.96810000,56.70,8.95000000,8.89000000,0.14000000,1.5300,8.51000000,9.21000000,UPTREND,0.0000,-0.0417,0.5000,84734.87,74.59,HOLD,0.5000,0.5464,0.0714,0.1773
1789990597945,BTC,84735.02000000,74.50,84447.36000000,83725.69000000,548.38000000,0.6500,81059.79000000,86134.77000000,UPTREND,0.0000,-0.0316,0.7780,84738.21,74.62,HOLD,0.5000,0.0700,0.1487,0.7397
1789990597968,ETH,2724.07000000,65.20,2717.49000000,2703.50000000,16.71000000,0.6100,2646.10000000,2753.37000000,UPTREND,0.0000,-0.0310,0.5680,84738.21,74.62,HOLD,0.5000,0.1200,0.0606,0.2041
1789990597990,XRP,1.49080000,74.80,1.49000000,1.47000000,0.01000000,0.7700,1.43000000,1.51000000,UPTREND,0.0000,-0.0436,0.6260,84738.21,74.62,HOLD,0.5000,0.1811,-0.2616,0.1677
1789990598014,ZEC,1536.66000000,58.10,1530.01000000,1521.63000000,16.58000000,1.0800,1481.29000000,1548.78000000,UPTREND,0.0000,-0.0445,0.5160,84738.21,74.62,HOLD,0.5000,0.0631,1.5039,0.7438
1789990598033,SOL,116.59000000,72.70,116.05000000,115.00000000,0.86000000,0.7400,111.33000000,118.36000000,UPTREND,0.0000,-0.0213,0.6580,84738.21,74.62,HOLD,0.5000,0.0257,0.3860,0.2230
1789990598065,NEAR,4.17150000,40.80,4.22000000,4.25000000,0.08000000,1.8400,4.16000000,4.37000000,DOWNTREND,0.0000,-0.0648,0.8300,84738.21,74.62,HOLD,0.5000,-0.0384,0.1247,0.5466
1789990598084,SUI,1.02440000,70.90,1.01000000,0.99000000,0.02000000,1.6400,0.94000000,1.04000000,UPTREND,0.0000,0.0096,0.5000,84738.21,74.62,HOLD,0.5000,0.8298,-0.2050,0.5662
1789990598203,AVAX,11.49500000,62.80,11.41000000,11.32000000,0.12000000,1.0000,10.87000000,11.60000000,UPTREND,0.0000,0.0049,0.5000,84738.21,74.62,SELL,0.8000,-0.0870,-1.3484,-0.6960
1789990598323,VVV,33.61020000,54.90,33.72000000,33.57000000,0.62000000,1.8400,33.20000000,34.47000000,UPTREND,0.0000,-0.0250,0.5000,84738.21,74.62,HOLD,0.5000,0.0315,0.1583,-2.1119
1789990598355,HYPE,95.75000000,64.90,95.47000000,95.07000000,0.57000000,0.5900,93.84000000,96.29000000,UPTREND,0.0000,-0.0091,0.8800,84738.21,74.62,HOLD,0.5000,-0.1044,-0.0627,-0.2089
1789990598384,LINK,13.08400000,70.20,13.02000000,12.90000000,0.10000000,0.7700,12.43000000,13.29000000,UPTREND,0.0000,-0.0242,0.5000,84738.21,74.62,HOLD,0.5000,0.4127,0.0994,-0.0306
1789990598403,TAO,284.20000000,65.50,282.88000000,278.74000000,3.74000000,1.3100,267.32000000,289.20000000,UPTREND,0.0000,0.0058,0.5000,84738.21,74.62,HOLD,0.5000,0.2885,-0.1689,0.9430
1789990598421,DOGE,0.09336000,69.70,0.09000000,0.09000000,0.00000000,1.0900,0.09000000,0.09000000,UPTREND,0.0000,-0.0358,0.5000,84738.21,74.62,HOLD,0.5000,0.3535,-0.1178,0.2678
1789990598554,HBAR,0.09023000,71.00,0.09000000,0.09000000,0.00000000,0.8500,0.09000000,0.09000000,UPTREND,0.0000,0.0001,0.5000,84738.21,74.62,HOLD,0.5000,0.6650,0.7315,2.3163
1789990598575,UNI,8.98490000,57.70,8.96000000,8.89000000,0.14000000,1.5300,8.51000000,9.22000000,UPTREND,0.0000,-0.0064,0.5000,84738.21,74.62,HOLD,0.5000,0.2693,-0.1291,-0.0445
1789990626360,BTC,84707.05000000,74.20,84437.32000000,83720.85000000,548.38000000,0.6500,81061.97000000,86127.01000000,UPTREND,0.0000,-0.0265,0.7860,84738.21,74.62,HOLD,0.5000,0.1198,0.2089,0.6667
1789990626384,ETH,2721.20000000,63.90,2716.62000000,2703.09000000,16.71000000,0.6100,2646.28000000,2752.71000000,UPTREND,0.0000,-0.0249,0.5680,84738.21,74.62,HOLD,0.5000,0.1742,0.1661,0.1918
1789990626406,XRP,1.48930000,73.00,1.49000000,1.47000000,0.01000000,0.7700,1.43000000,1.51000000,UPTREND,0.0000,-0.0201,0.6260,84738.21,74.62,HOLD,0.5000,0.2417,-0.1410,0.2820
1789990626427,ZEC,1536.41000000,58.00,1529.96000000,1521.61000000,16.58000000,1.0800,1481.31000000,1548.73000000,UPTREND,0.0000,-0.0014,0.5160,84738.21,74.62,HOLD,0.5000,0.2734,1.5985,0.7029
1789990626445,SOL,116.41000000,71.30,116.01000000,114.98000000,0.86000000,0.7400,111.34000000,118.32000000,UPTREND,0.0000,-0.0155,0.6580,84738.21,74.62,HOLD,0.5000,0.2062,0.4639,0.2319
1789990626475,NEAR,4.16410000,40.00,4.21000000,4.25000000,0.08000000,1.8400,4.15000000,4.37000000,DOWNTREND,0.0000,0.0428,0.8300,84738.21,74.62,HOLD,0.5000,-0.0528,0.3434,0.5523
1789990626494,SUI,1.02490000,71.00,1.01000000,0.99000000,0.02000000,1.6400,0.94000000,1.04000000,UPTREND,0.0000,0.0732,0.5000,84738.21,74.62,HOLD,0.5000,0.6928,-0.3513,0.2147
1789990626605,AVAX,11.48300000,62.20,11.40000000,11.32000000,0.12000000,1.0100,10.87000000,11.60000000,UPTREND,0.0000,-0.0498,0.5000,84738.21,74.62,SELL,0.8000,-0.1045,-1.2105,-0.6706
1789990626729,VVV,33.63740000,55.30,33.72000000,33.57000000,0.62000000,1.8400,33.21000000,34.47000000,UPTREND,0.0000,0.1083,0.5000,84738.21,74.62,HOLD,0.5000,-0.0963,0.0868,-2.5058
1789990626750,HYPE,95.60000000,62.50,95.44000000,95.06000000,0.57000000,0.5900,93.85000000,96.27000000,UPTREND,0.0000,-0.0238,0.8800,84738.21,74.62,HOLD,0.5000,0.1883,0.1464,-0.1046
1789990626771,LINK,13.06700000,68.70,13.02000000,12.90000000,0.10000000,0.7700,12.43000000,13.28000000,UPTREND,0.0000,0.0192,0.5000,84738.21,74.62,HOLD,0.5000,0.4515,0.1378,0.0383
1789990626793,TAO,283.78000000,64.40,282.70000000,278.65000000,3.83000000,1.3500,267.37000000,289.05000000,UPTREND,0.0000,0.0033,0.5000,84738.21,74.62,HOLD,0.5000,0.4052,0.1832,1.0818
1789990626813,DOGE,0.09338000,70.50,0.09000000,0.09000000,0.00000000,1.0900,0.09000000,0.09000000,UPTREND,0.0000,-0.0662,0.5000,84738.21,74.62,HOLD,0.5000,0.1713,-0.1606,0.2570
1789990626950,HBAR,0.09018000,70.80,0.09000000,0.09000000,0.00000000,0.8500,0.09000000,0.09000000,UPTREND,0.0000,-0.0443,0.5000,84738.21,74.62,HOLD,0.5000,0.7097,0.6542,2.3619
1789990626971,UNI,8.97450000,57.10,8.95000000,8.89000000,0.14000000,1.5300,8.51000000,9.22000000,UPTREND,0.0000,0.0123,0.5000,84738.21,74.62,HOLD,0.5000,0.3833,-0.2139,0.1192
1789990656132,BTC,84724.49000000,74.50,84441.70000000,83722.90000000,548.38000000,0.6500,81061.08000000,86130.21000000,UPTREND,0.0000,-0.0185,0.7860,84712.99,74.41,HOLD,0.5000,0.0991,0.1897,0.7164
1789990656155,ETH,2723.20000000,65.00,2717.15000000,2703.34000000,16.72000000,0.6100,2646.18000000,2753.09000000,UPTREND,0.0000,-0.0287,0.5680,84712.99,74.41,HOLD,0.5000,0.1006,0.0235,0.1979
1789990656177,XRP,1.48980000,73.60,1.49000000,1.47000000,0.01000000,0.7700,1.43000000,1.51000000,UPTREND,0.0000,-0.0368,0.6260,84712.99,74.41,HOLD,0.5000,0.2081,-0.1544,0.3759
1789990656199,ZEC,1537.95000000,58.70,1530.58000000,1521.91000000,16.60000000,1.0800,1481.03000000,1549.37000000,UPTREND,0.0000,0.0073,0.5160,84712.99,74.41,HOLD,0.5000,0.1730,1.3511,0.6067
1789990656223,SOL,116.45000000,72.00,116.01000000,114.98000000,0.86000000,0.7400,111.34000000,118.33000000,UPTREND,0.0000,-0.0066,0.6580,84712.99,74.41,HOLD,0.5000,0.1717,0.2920,0.2920
1789990656245,NEAR,4.16830000,40.50,4.22000000,4.25000000,0.08000000,1.8400,4.16000000,4.37000000,DOWNTREND,0.0000,-0.0164,0.8300,84712.99,74.41,HOLD,0.5000,-0.1535,0.3503,0.4006
1789990656274,SUI,1.02520000,70.60,1.01000000,0.99000000,0.02000000,1.6400,0.94000000,1.04000000,UPTREND,0.0000,-0.0130,0.5000,84712.99,74.41,HOLD,0.5000,0.6633,-0.5950,0.4389
1789990656392,AVAX,11.48200000,62.20,11.40000000,11.32000000,0.12000000,1.0100,10.87000000,11.60000000,UPTREND,0.0000,-0.0393,0.5000,84712.99,74.41,SELL,0.8000,-0.0958,-1.2367,-0.6619
1789990656513,VVV,33.56110000,54.20,33.70000000,33.56000000,0.62000000,1.8400,33.19000000,34.47000000,UPTREND,0.0000,-0.1243,0.5000,84712.99,74.41,HOLD,0.5000,0.1308,0.4502,-1.9686
1789990656533,HYPE,95.61000000,62.70,95.44000000,95.06000000,0.57000000,0.5900,93.85000000,96.27000000,UPTREND,0.0000,-0.0437,0.8780,84712.99,74.41,HOLD,0.5000,0.1778,0.0837,-0.0837
1789990656556,LINK,13.07300000,69.50,13.02000000,12.90000000,0.10000000,0.7700,12.43000000,13.28000000,UPTREND,0.0000,-0.0152,0.5000,84712.99,74.41,HOLD,0.5000,0.4054,0.0229,0.0535
1789990656577,TAO,283.41000000,63.60,282.66000000,278.64000000,3.83000000,1.3500,267.38000000,289.02000000,UPTREND,0.0000,-0.0052,0.5000,84712.99,74.41,HOLD,0.5000,0.5363,0.2823,1.2173
1789990656609,DOGE,0.09334000,70.00,0.09000000,0.09000000,0.00000000,1.1000,0.09000000,0.09000000,UPTREND,0.0000,-0.0373,0.5000,84712.99,74.41,HOLD,0.5000,0.2143,-0.2357,0.3964
1789990656729,HBAR,0.09027000,71.20,0.09000000,0.09000000,0.00000000,0.8500,0.09000000,0.09000000,UPTREND,0.0000,-0.0263,0.5000,84712.99,74.41,HOLD,0.5000,0.6093,0.5871,2.3817
1789990656748,UNI,8.98560000,57.50,8.96000000,8.89000000,0.14000000,1.5300,8.51000000,9.22000000,UPTREND,0.0000,-0.0134,0.5000,84712.99,74.41,HOLD,0.5000,0.2593,-0.5153,0.0000
1789990686850,BTC,84712.25000000,74.40,84438.07000000,83721.17000000,548.38000000,0.6500,81061.84000000,86127.49000000,UPTREND,0.0000,-0.0205,0.7860,84712.99,74.41,HOLD,0.5000,0.1199,0.1668,0.6592
1789990686875,ETH,2722.12000000,64.60,2716.76000000,2703.15000000,16.72000000,0.6100,2646.26000000,2752.80000000,UPTREND,0.0000,-0.0193,0.5180,84712.99,74.41,HOLD,0.5000,0.1694,0.0874,0.1800
1789990686898,XRP,1.48950000,73.20,1.49000000,1.47000000,0.01000000,0.7700,1.43000000,1.51000000,UPTREND,0.0000,-0.0181,0.5140,84712.99,74.41,HOLD,0.5000,0.1880,-0.1813,0.2283
1789990686921,ZEC,1535.97000000,57.80,1529.85000000,1521.56000000,16.60000000,1.0800,1481.36000000,1548.63000000,UPTREND,0.0000,-0.0529,0.4680,84712.99,74.41,HOLD,0.5000,0.4225,1.3548,0.5378
1789990686941,SOL,116.39000000,71.60,115.99000000,114.97000000,0.86000000,0.7400,111.34000000,118.31000000,UPTREND,0.0000,-0.0208,0.6580,84712.99,74.41,HOLD,0.5000,0.4296,0.3780,0.2921
1789990686962,NEAR,4.17190000,40.90,4.22000000,4.25000000,0.08000000,1.8400,4.16000000,4.37000000,DOWNTREND,0.0000,0.0070,0.8300,84712.99,74.41,HOLD,0.5000,-0.1798,0.4123,0.1990
1789990686989,SUI,1.02970000,72.30,1.01000000,0.99000000,0.02000000,1.6300,0.94000000,1.04000000,UPTREND,0.0000,-0.0061,0.5000,84712.99,74.41,HOLD,0.5000,0.1457,-0.8546,0.2913
1789990687100,AVAX,11.48200000,62.20,11.40000000,11.32000000,0.12000000,1.0100,10.87000000,11.60000000,UPTREND,0.0000,-0.0627,0.5000,84712.99,74.41,SELL,0.8000,-0.0871,-1.2716,-0.6358
1789990687220,VVV,33.56110000,54.20,33.70000000,33.56000000,0.62000000,1.8400,33.19000000,34.47000000,UPTREND,0.0000,-0.1026,0.5000,84712.99,74.41,HOLD,0.5000,0.2393,0.4458,-2.1504
1789990687241,HYPE,95.62000000,63.00,95.44000000,95.06000000,0.57000000,0.5900,93.85000000,96.27000000,UPTREND,0.0000,-0.0187,0.8780,84712.99,74.41,HOLD,0.5000,0.1046,0.0523,-0.2301
1789990687265,LINK,13.07900000,69.90,13.02000000,12.90000000,0.10000000,0.7700,12.43000000,13.28000000,UPTREND,0.0000,-0.0228,0.5000,84712.99,74.41,HOLD,0.5000,0.3823,0.0000,-0.0994
1789990687288,TAO,284.01000000,65.00,282.82000000,278.72000000,3.83000000,1.3500,267.33000000,289.16000000,UPTREND,0.0000,0.0109,0.5000,84712.99,74.41,HOLD,0.5000,0.3944,-0.0352,0.7605
1789990687311,DOGE,0.09335000,70.10,0.09000000,0.09000000,0.00000000,1.0900,0.09000000,0.09000000,UPTREND,0.0000,-0.0430,0.5000,84712.99,74.41,HOLD,0.5000,0.1821,-0.2571,0.3856
1789990687431,HBAR,0.09042000,72.00,0.09000000,0.09000000,0.00000000,0.8500,0.09000000,0.09000000,UPTREND,0.0000,0.0013,0.5000,84712.99,74.41,HOLD,0.5000,0.4866,0.3871,1.9575
1789990687465,UNI,8.98040000,57.40,8.96000000,8.89000000,0.14000000,1.5300,8.51000000,9.22000000,UPTREND,0.0000,-0.0434,0.5000,84712.99,74.41,HOLD,0.5000,0.2606,-0.3775,-0.0991
1789990717107,BTC,84719.67000000,74.50,84440.32000000,83722.24000000,548.38000000,0.6500,81061.37000000,86129.17000000,UPTREND,0.0000,-0.0288,0.7860,84719.75,74.46,HOLD,0.5000,0.0706,0.1537,0.6753
1789990717131,ETH,2722.34000000,64.70,2716.84000000,2703.19000000,16.72000000,0.6100,2646.24000000,2752.86000000,UPTREND,0.0000,-0.0249,0.5180,84719.75,74.46,HOLD,0.5000,0.1752,0.1091,0.1778
1789990717152,XRP,1.48980000,73.60,1.49000000,1.47000000,0.01000000,0.7700,1.43000000,1.51000000,UPTREND,0.0000,-0.0164,0.5140,84719.75,74.46,HOLD,0.5000,0.0134,-0.1879,0.3222
1789990717175,ZEC,1536.29000000,57.90,1529.88000000,1521.57000000,16.60000000,1.0800,1481.35000000,1548.65000000,UPTREND,0.0000,-0.0188,0.4680,84719.75,74.46,HOLD,0.5000,0.4036,1.3253,0.5025
1789990717192,SOL,116.37000000,71.10,115.99000000,114.97000000,0.86000000,0.7400,111.34000000,118.31000000,UPTREND,0.0000,-0.0211,0.6580,84719.75,74.46,HOLD,0.5000,0.3008,0.3180,0.3351
1789990717225,NEAR,4.17600000,41.30,4.22000000,4.25000000,0.08000000,1.8300,4.16000000,4.37000000,DOWNTREND,0.0000,0.0186,0.8300,84719.75,74.46,HOLD,0.5000,-0.2682,0.1389,0.0455
1789990717246,SUI,1.03190000,72.40,1.01000000,0.99000000,0.02000000,1.6500,0.94000000,1.04000000,UPTREND,0.0000,-0.0747,0.5000,84719.75,74.46,HOLD,0.5000,-0.0872,-1.2017,0.1744
1789990717364,AVAX,11.48600000,62.40,11.41000000,11.32000000,0.12000000,1.0100,10.87000000,11.60000000,UPTREND,0.0000,-0.0169,0.5000,84719.75,74.46,SELL,0.8000,-0.1045,-1.1753,-0.4876
1789990717480,VVV,33.66000000,55.60,33.73000000,33.57000000,0.62000000,1.8400,33.21000000,34.47000000,UPTREND,0.0000,0.0530,0.5000,84719.75,74.46,HOLD,0.5000,-0.2400,0.1393,-2.5134
1789990717506,HYPE,95.64000000,63.40,95.45000000,95.06000000,0.57000000,0.5900,93.85000000,96.27000000,UPTREND,0.0000,0.0577,0.8780,84719.75,74.46,HOLD,0.5000,0.0523,0.0314,-0.2196
1789990717530,LINK,13.07900000,70.00,13.02000000,12.90000000,0.10000000,0.7700,12.43000000,13.28000000,UPTREND,0.0000,-0.0305,0.5000,84719.75,74.46,HOLD,0.5000,0.2753,-0.0076,-0.0306
1789990717556,TAO,284.64000000,66.60,283.05000000,278.82000000,3.83000000,1.3500,267.26000000,289.36000000,UPTREND,0.0000,-0.0158,0.5000,84719.75,74.46,HOLD,0.5000,0.0281,-0.3197,0.5200
1789990717578,DOGE,0.09336000,70.30,0.09000000,0.09000000,0.00000000,1.0900,0.09000000,0.09000000,UPTREND,0.0000,-0.0180,0.5000,84719.75,74.46,HOLD,0.5000,0.2785,-0.0321,0.4284
1789990717700,HBAR,0.09023000,70.80,0.09000000,0.09000000,0.00000000,0.8500,0.09000000,0.09000000,UPTREND,0.0000,0.0110,0.5000,84719.75,74.46,HOLD,0.5000,0.7315,0.6650,2.1944
1789990717723,UNI,8.97260000,56.90,8.95000000,8.89000000,0.14000000,1.5300,8.51000000,9.22000000,UPTREND,0.0000,0.0194,0.5000,84719.75,74.46,HOLD,0.5000,0.3756,-0.4369,-0.0936
1789990746743,BTC,84731.70000000,74.60,84442.11000000,83723.02000000,548.38000000,0.6500,81061.05000000,86130.31000000,UPTREND,0.0000,-0.0159,0.7860,84719.75,74.46,HOLD,0.5000,0.0658,0.1191,0.6606
1789990746766,ETH,2722.80000000,64.90,2716.92000000,2703.22000000,16.72000000,0.6100,2646.23000000,2752.91000000,UPTREND,0.0000,-0.0206,0.5180,84719.75,74.46,HOLD,0.5000,0.1697,0.0628,0.1543
1789990746788,XRP,1.49000000,73.60,1.49000000,1.47000000,0.01000000,0.7700,1.43000000,1.51000000,UPTREND,0.0000,-0.0385,0.5140,84719.75,74.46,HOLD,0.5000,0.0201,-0.1745,0.2752
1789990746811,ZEC,1534.69000000,57.20,1529.42000000,1521.35000000,16.65000000,1.0800,1481.53000000,1548.22000000,UPTREND,0.0000,-0.0424,0.4680,84719.75,74.46,HOLD,0.5000,0.7897,1.3931,0.6451
1789990746831,SOL,116.39000000,71.60,115.99000000,114.97000000,0.86000000,0.7400,111.34000000,118.31000000,UPTREND,0.0000,-0.0226,0.5340,84719.75,74.46,HOLD,0.5000,0.4210,0.3179,0.2663
1789990746860,NEAR,4.17200000,40.90,4.22000000,4.25000000,0.08000000,1.8400,4.16000000,4.37000000,DOWNTREND,0.0000,-0.0956,0.8300,84719.75,74.46,HOLD,0.5000,-0.2469,0.2996,0.1678
1789990746880,SUI,1.03200000,72.80,1.01000000,0.99000000,0.02000000,1.6500,0.94000000,1.04000000,UPTREND,0.0000,-0.0276,0.4080,84719.75,74.46,HOLD,0.5000,-0.3101,-1.2016,0.1841
1789990746994,AVAX,11.50000000,63.00,11.41000000,11.32000000,0.12000000,1.0100,10.87000000,11.60000000,UPTREND,0.0000,-0.0307,0.5000,84719.75,74.46,SELL,0.8000,-0.2174,-1.3739,-0.7652
1789990747127,VVV,33.62940000,55.20,33.72000000,33.57000000,0.62000000,1.8400,33.21000000,34.47000000,UPTREND,0.0000,-0.0480,0.5000,84719.75,74.46,HOLD,0.5000,-0.0862,0.2435,-2.5258
1789990747150,HYPE,95.50000000,60.70,95.40000000,95.03000000,0.57000000,0.6000,93.86000000,96.23000000,UPTREND,0.0000,-0.0627,0.8780,84719.75,74.46,HOLD,0.5000,0.2827,0.2199,-0.0838
1789990747171,LINK,13.09400000,70.80,13.03000000,12.90000000,0.10000000,0.7700,12.43000000,13.29000000,UPTREND,0.0000,0.0000,0.5000,84719.75,74.46,HOLD,0.5000,0.2291,-0.0840,-0.1527
1789990747192,TAO,285.14000000,67.60,283.18000000,278.89000000,3.83000000,1.3400,267.21000000,289.48000000,UPTREND,0.0000,-0.0570,0.5000,84719.75,74.46,HOLD,0.5000,-0.1087,-0.4454,0.2806
1789990747210,DOGE,0.09342000,70.70,0.09000000,0.09000000,0.00000000,1.0900,0.09000000,0.09000000,UPTREND,0.0000,-0.0356,0.5000,84719.75,74.46,HOLD,0.5000,0.1499,0.0856,0.2355
1789990747322,HBAR,0.09027000,71.30,0.09000000,0.09000000,0.00000000,0.8500,0.09000000,0.09000000,UPTREND,0.0000,-0.0111,0.5000,84719.75,74.46,HOLD,0.5000,0.8087,0.6979,2.1270
1789990747343,UNI,8.98560000,57.70,8.96000000,8.89000000,0.14000000,1.5300,8.51000000,9.22000000,UPTREND,0.0000,0.0207,0.5000,84719.75,74.46,HOLD,0.5000,0.3461,-0.5620,-0.2615
1789990776146,BTC,84774.93000000,74.70,84462.21000000,83732.87000000,548.57000000,0.6500,81056.37000000,86146.48000000,UPTREND,0.0000,-0.0233,0.7940,84775.70,74.92,HOLD,0.5000,0.0685,0.0681,0.5529
1789990776169,ETH,2723.82000000,65.10,2717.40000000,2703.46000000,16.72000000,0.6100,2646.13000000,2753.29000000,UPTREND,0.0000,-0.0256,0.5180,84775.70,74.92,HOLD,0.5000,0.1230,0.0084,0.0841
1789990776191,XRP,1.49180000,76.10,1.49000000,1.47000000,0.01000000,0.7700,1.43000000,1.51000000,UPTREND,0.0000,-0.0111,0.5140,84775.70,74.92,HOLD,0.5000,-0.0804,-0.3084,0.1207
1789990776213,ZEC,1536.13000000,57.90,1529.85000000,1521.56000000,16.66000000,1.0800,1481.36000000,1548.63000000,UPTREND,0.0000,-0.0507,0.4680,84775.70,74.92,HOLD,0.5000,1.8787,1.4973,0.7206
1789990776232,SOL,116.49000000,72.20,116.03000000,114.98000000,0.86000000,0.7400,111.34000000,118.34000000,UPTREND,0.0000,-0.0047,0.5340,84775.70,74.92,HOLD,0.5000,0.4636,0.2146,0.1631
1789990776255,NEAR,4.16500000,40.20,4.22000000,4.25000000,0.08000000,1.8400,4.16000000,4.37000000,DOWNTREND,0.0000,-0.0624,0.8300,84775.70,74.92,HOLD,0.5000,-0.0408,0.4946,0.2809
1789990776285,SUI,1.03110000,71.90,1.01000000,0.99000000,0.02000000,1.6500,0.94000000,1.04000000,UPTREND,0.0000,0.0111,0.4080,84775.70,74.92,HOLD,0.5000,-0.3103,-1.3093,0.1552
1789990776403,AVAX,11.50300000,63.10,11.41000000,11.32000000,0.12000000,1.0100,10.86000000,11.61000000,UPTREND,0.0000,-0.0059,0.5000,84775.70,74.92,SELL,0.8000,-0.2347,-1.4953,-0.8606
1789990776532,VVV,33.59280000,54.70,33.71000000,33.56000000,0.62000000,1.8400,33.20000000,34.47000000,UPTREND,0.0000,-0.1021,0.5000,84775.70,74.92,HOLD,0.5000,0.0146,0.7231,-2.4493
1789990776555,HYPE,95.58000000,62.20,95.43000000,95.05000000,0.57000000,0.6000,93.85000000,96.26000000,UPTREND,0.0000,-0.0256,0.8800,84775.70,74.92,HOLD,0.5000,0.2302,0.1046,-0.1255
1789990776578,LINK,13.09500000,70.70,13.03000000,12.90000000,0.10000000,0.7700,12.43000000,13.29000000,UPTREND,0.0000,-0.0051,0.5000,84775.70,74.92,HOLD,0.5000,0.2520,-0.0687,-0.2520
1789990776598,TAO,285.56000000,68.80,283.35000000,278.97000000,3.83000000,1.3400,267.14000000,289.64000000,UPTREND,0.0000,0.0264,0.5000,84775.70,74.92,HOLD,0.5000,-0.2486,-0.6338,0.1611
1789990776622,DOGE,0.09343000,70.50,0.09000000,0.09000000,0.00000000,1.0900,0.09000000,0.09000000,UPTREND,0.0000,-0.0224,0.4280,84775.70,74.92,HOLD,0.5000,0.1284,0.1177,0.2034
1789990776744,HBAR,0.09029000,71.50,0.09000000,0.09000000,0.00000000,0.8500,0.09000000,0.09000000,UPTREND,0.0000,-0.0065,0.4280,84775.70,74.92,HOLD,0.5000,0.6978,0.3876,2.2040
1789990776766,UNI,8.99040000,57.90,8.96000000,8.89000000,0.14000000,1.5300,8.51000000,9.22000000,UPTREND,0.0000,-0.0250,0.4280,84775.70,74.92,HOLD,0.5000,0.4939,-0.6129,-0.2558
1789990806077,BTC,84777.89000000,74.90,84462.22000000,83732.83000000,549.21000000,0.6500,81056.40000000,86146.38000000,UPTREND,0.0000,-0.0308,0.7940,84775.70,74.92,HOLD,0.5000,0.0276,0.0485,0.5995
1789990806104,ETH,2724.75000000,65.50,2717.65000000,2703.58000000,16.72000000,0.6100,2646.07000000,2753.48000000,UPTREND,0.0000,-0.0300,0.4520,84775.70,74.92,HOLD,0.5000,0.0547,-0.0554,0.1152
1789990806127,XRP,1.49300000,77.30,1.49000000,1.47000000,0.01000000,0.7700,1.43000000,1.51000000,UPTREND,0.0000,-0.0228,0.4480,84775.70,74.92,HOLD,0.5000,-0.2143,-0.4220,0.0469
